HBSC_id,Country,Survey_year,Age_group,Girl,Boy,sig_gender,sort_gender,Age_group_total,Measure_type,,,,,
,,,,,,,,,,,,,,
d_back,Albania,2014,11-year-olds,10,7,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Armenia,2014,11-year-olds,14,15,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Austria,2014,11-year-olds,7,6,,6,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Bulgaria,2014,11-year-olds,10,10,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Canada,2014,11-year-olds,8,9,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Croatia,2014,11-year-olds,9,10,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Czechia,2014,11-year-olds,13,10,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Denmark,2014,11-year-olds,12,10,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,England,2014,11-year-olds,6,6,,6,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Estonia,2014,11-year-olds,9,7,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Finland,2014,11-year-olds,8,6,,7,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,France,2014,11-year-olds,16,15,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Germany,2014,11-year-olds,9,7,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greece,2014,11-year-olds,7,5,,6,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greenland,2014,11-year-olds,10,8,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Hungary,2014,11-year-olds,10,10,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Iceland,2014,11-year-olds,12,10,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ireland,2014,11-year-olds,5,3,,4,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Israel,2014,11-year-olds,12,15,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Italy,2014,11-year-olds,14,10,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Latvia,2014,11-year-olds,11,9,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Lithuania,2014,11-year-olds,8,8,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Luxembourg,2014,11-year-olds,13,8,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,North Macedonia,2014,11-year-olds,8,7,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Malta,2014,11-year-olds,12,13,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Republic of Moldova,2014,11-year-olds,16,12,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Netherlands,2014,11-year-olds,7,7,,7,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Norway,2014,11-year-olds,7,7,,7,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Poland,2014,11-year-olds,10,8,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Portugal,2014,11-year-olds,13,6,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Romania,2014,11-year-olds,18,13,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Russian Federation,2014,11-year-olds,14,11,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Scotland,2014,11-year-olds,4,4,,4,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovakia,2014,11-year-olds,12,9,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovenia,2014,11-year-olds,5,5,,5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Spain,2014,11-year-olds,11,8,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Sweden,2014,11-year-olds,8,7,,7,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Switzerland,2014,11-year-olds,11,8,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ukraine,2014,11-year-olds,11,10,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (Flemish),2014,11-year-olds,8,6,,7,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Wales,2014,11-year-olds,9,5,,7,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (French),2014,11-year-olds,15,12,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (GENDER),2014,11-year-olds,10,9,,,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (TOTAL),2014,11-year-olds,,,,,9,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Albania,2014,13-year-olds,10,9,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Armenia,2014,13-year-olds,13,13,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Austria,2014,13-year-olds,8,7,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Bulgaria,2014,13-year-olds,12,9,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Canada,2014,13-year-olds,15,8,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Croatia,2014,13-year-olds,16,12,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Czechia,2014,13-year-olds,17,10,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Denmark,2014,13-year-olds,16,10,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,England,2014,13-year-olds,12,9,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Estonia,2014,13-year-olds,11,8,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Finland,2014,13-year-olds,13,9,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,France,2014,13-year-olds,28,17,,22,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Germany,2014,13-year-olds,16,10,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greece,2014,13-year-olds,13,7,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greenland,2014,13-year-olds,11,9,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Hungary,2014,13-year-olds,14,12,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Iceland,2014,13-year-olds,17,16,,17,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ireland,2014,13-year-olds,12,8,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Israel,2014,13-year-olds,16,15,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Italy,2014,13-year-olds,20,11,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Latvia,2014,13-year-olds,13,10,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Lithuania,2014,13-year-olds,12,10,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Luxembourg,2014,13-year-olds,22,14,,18,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,North Macedonia,2014,13-year-olds,9,10,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Malta,2014,13-year-olds,19,10,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Republic of Moldova,2014,13-year-olds,20,17,,19,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Netherlands,2014,13-year-olds,13,9,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Norway,2014,13-year-olds,13,7,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Poland,2014,13-year-olds,17,12,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Portugal,2014,13-year-olds,16,9,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Romania,2014,13-year-olds,19,15,,17,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Russian Federation,2014,13-year-olds,15,10,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Scotland,2014,13-year-olds,11,6,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovakia,2014,13-year-olds,18,13,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovenia,2014,13-year-olds,11,8,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Spain,2014,13-year-olds,20,11,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Sweden,2014,13-year-olds,14,10,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Switzerland,2014,13-year-olds,16,11,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ukraine,2014,13-year-olds,12,8,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (Flemish),2014,13-year-olds,16,14,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Wales,2014,13-year-olds,12,8,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (French),2014,13-year-olds,19,11,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (GENDER),2014,13-year-olds,15,11,,,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (TOTAL),2014,13-year-olds,,,,,13,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Albania,2014,15-year-olds,15,12,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Armenia,2014,15-year-olds,11,16,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Austria,2014,15-year-olds,17,11,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Bulgaria,2014,15-year-olds,14,10,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Canada,2014,15-year-olds,24,11,,18,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Croatia,2014,15-year-olds,21,11,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Czechia,2014,15-year-olds,21,13,,17,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Denmark,2014,15-year-olds,18,12,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,England,2014,15-year-olds,20,13,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Estonia,2014,15-year-olds,15,10,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Finland,2014,15-year-olds,18,11,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,France,2014,15-year-olds,30,19,,25,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Germany,2014,15-year-olds,19,12,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greece,2014,15-year-olds,16,9,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greenland,2014,15-year-olds,18,11,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Hungary,2014,15-year-olds,22,13,,18,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Iceland,2014,15-year-olds,27,15,,21,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ireland,2014,15-year-olds,21,14,,17,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Israel,2014,15-year-olds,20,17,,19,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Italy,2014,15-year-olds,23,13,,18,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Latvia,2014,15-year-olds,20,12,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Lithuania,2014,15-year-olds,16,13,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Luxembourg,2014,15-year-olds,24,14,,19,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,North Macedonia,2014,15-year-olds,12,9,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Malta,2014,15-year-olds,28,15,,22,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Republic of Moldova,2014,15-year-olds,26,15,,21,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Netherlands,2014,15-year-olds,20,12,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Norway,2014,15-year-olds,15,10,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Poland,2014,15-year-olds,22,15,,19,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Portugal,2014,15-year-olds,21,11,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Romania,2014,15-year-olds,24,12,,18,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Russian Federation,2014,15-year-olds,16,12,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Scotland,2014,15-year-olds,21,11,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovakia,2014,15-year-olds,19,15,,17,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovenia,2014,15-year-olds,16,10,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Spain,2014,15-year-olds,24,13,,18,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Sweden,2014,15-year-olds,20,13,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Switzerland,2014,15-year-olds,18,13,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ukraine,2014,15-year-olds,15,9,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (Flemish),2014,15-year-olds,22,14,,18,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Wales,2014,15-year-olds,17,13,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (French),2014,15-year-olds,28,18,,23,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (GENDER),2014,15-year-olds,20,13,,,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (TOTAL),2014,15-year-olds,,,,,17,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Albania,2018,11-year-olds,8,5,,6.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Armenia,2018,11-year-olds,10,12,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Austria,2018,11-year-olds,9,9,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Azerbaijan,2018,11-year-olds,7,9,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Bulgaria,2018,11-year-olds,11,10,,10.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Canada,2018,11-year-olds,9,6,,7.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Croatia,2018,11-year-olds,7,6,,6.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Czechia,2018,11-year-olds,13,10,,11.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Denmark,2018,11-year-olds,7,8,,7.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,England,2018,11-year-olds,6,6,,6,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Estonia,2018,11-year-olds,12,7,,9.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Finland,2018,11-year-olds,10,6,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,France,2018,11-year-olds,15,12,,13.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Georgia,2018,11-year-olds,15,14,,14.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Germany,2018,11-year-olds,10,8,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greece,2018,11-year-olds,11,11,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greenland,2018,11-year-olds,15,13,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Hungary,2018,11-year-olds,12,11,,11.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Iceland,2018,11-year-olds,13,11,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ireland,2018,11-year-olds,4,5,,4.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Italy,2018,11-year-olds,16,11,,13.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Kazakhstan,2018,11-year-olds,9,10,,9.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Latvia,2018,11-year-olds,12,9,,10.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Lithuania,2018,11-year-olds,5,5,,5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Luxembourg,2018,11-year-olds,15,10,,12.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,North Macedonia,2018,11-year-olds,7,5,,6,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Malta,2018,11-year-olds,19,15,,17,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Republic of Moldova,2018,11-year-olds,14,16,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Netherlands,2018,11-year-olds,5,4,,4.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Norway,2018,11-year-olds,5,6,,5.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Poland,2018,11-year-olds,10,7,,8.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Portugal,2018,11-year-olds,14,8,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Romania,2018,11-year-olds,17,13,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Russian Federation,2018,11-year-olds,13,12,,12.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Scotland,2018,11-year-olds,7,5,,6,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Serbia,2018,11-year-olds,9,6,,7.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovakia,2018,11-year-olds,13,13,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovenia,2018,11-year-olds,7,5,,6,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Spain,2018,11-year-olds,10,6,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Sweden,2018,11-year-olds,10,10,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Switzerland,2018,11-year-olds,10,9,,9.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ukraine,2018,11-year-olds,15,13,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (Flemish),2018,11-year-olds,8,7,,7.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Wales,2018,11-year-olds,8,8,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (French),2018,11-year-olds,13,12,,12.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (GENDER),2018,11-year-olds,11,9,,,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (TOTAL),2018,11-year-olds,,,,,10,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Albania,2018,13-year-olds,7,10,,8.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Armenia,2018,13-year-olds,12,13,,12.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Austria,2018,13-year-olds,14,7,,10.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Azerbaijan,2018,13-year-olds,7,12,,9.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Bulgaria,2018,13-year-olds,13,12,,12.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Canada,2018,13-year-olds,16,6,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Croatia,2018,13-year-olds,13,8,,10.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Czechia,2018,13-year-olds,17,12,,14.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Denmark,2018,13-year-olds,17,9,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,England,2018,13-year-olds,11,7,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Estonia,2018,13-year-olds,14,9,,11.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Finland,2018,13-year-olds,13,9,,11,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,France,2018,13-year-olds,23,15,,19,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Georgia,2018,13-year-olds,15,11,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Germany,2018,13-year-olds,14,13,,13.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greece,2018,13-year-olds,18,13,,15.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greenland,2018,13-year-olds,10,10,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Hungary,2018,13-year-olds,14,13,,13.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Iceland,2018,13-year-olds,20,10,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ireland,2018,13-year-olds,13,8,,10.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Italy,2018,13-year-olds,21,9,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Kazakhstan,2018,13-year-olds,8,10,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Latvia,2018,13-year-olds,17,9,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Lithuania,2018,13-year-olds,9,6,,7.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Luxembourg,2018,13-year-olds,18,12,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,North Macedonia,2018,13-year-olds,8,5,,6.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Malta,2018,13-year-olds,20,16,,18,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Republic of Moldova,2018,13-year-olds,16,11,,13.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Netherlands,2018,13-year-olds,11,10,,10.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Norway,2018,13-year-olds,11,5,,8,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Poland,2018,13-year-olds,12,9,,10.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Portugal,2018,13-year-olds,21,12,,16.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Romania,2018,13-year-olds,18,13,,15.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Russian Federation,2018,13-year-olds,14,11,,12.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Scotland,2018,13-year-olds,10,10,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Serbia,2018,13-year-olds,9,9,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovakia,2018,13-year-olds,18,15,,16.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Slovenia,2018,13-year-olds,10,8,,9,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Spain,2018,13-year-olds,18,8,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Sweden,2018,13-year-olds,14,11,,12.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Switzerland,2018,13-year-olds,15,12,,13.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ukraine,2018,13-year-olds,16,10,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (Flemish),2018,13-year-olds,14,9,,11.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Wales,2018,13-year-olds,11,9,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Belgium (French),2018,13-year-olds,20,17,,18.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (GENDER),2018,13-year-olds,14,10,,,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,HBSC AVERAGE (TOTAL),2018,13-year-olds,,,,,12,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Albania,2018,15-year-olds,13,11,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Armenia,2018,15-year-olds,11,13,,12,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Austria,2018,15-year-olds,18,8,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Azerbaijan,2018,15-year-olds,7,7,,7,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Bulgaria,2018,15-year-olds,15,15,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Canada,2018,15-year-olds,24,15,,19.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Croatia,2018,15-year-olds,16,10,,13,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Czechia,2018,15-year-olds,20,13,,16.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Denmark,2018,15-year-olds,17,11,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,England,2018,15-year-olds,16,14,,15,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Estonia,2018,15-year-olds,18,11,,14.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Finland,2018,15-year-olds,19,12,,15.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,France,2018,15-year-olds,24,18,,21,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Georgia,2018,15-year-olds,14,11,,12.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Germany,2018,15-year-olds,18,14,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greece,2018,15-year-olds,17,14,,15.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Greenland,2018,15-year-olds,20,12,,16,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Hungary,2018,15-year-olds,23,15,,19,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Iceland,2018,15-year-olds,26,17,,21.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Ireland,2018,15-year-olds,19,10,,14.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Italy,2018,15-year-olds,29,16,,22.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Kazakhstan,2018,15-year-olds,11,9,,10,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Latvia,2018,15-year-olds,22,13,,17.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Lithuania,2018,15-year-olds,13,10,,11.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Luxembourg,2018,15-year-olds,24,17,,20.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,North Macedonia,2018,15-year-olds,12,9,,10.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Malta,2018,15-year-olds,24,17,,20.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Republic of Moldova,2018,15-year-olds,21,14,,17.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Netherlands,2018,15-year-olds,15,10,,12.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Norway,2018,15-year-olds,15,8,,11.5,,PERCENT,,,,,
,,,,,,,,,,,,,,
d_back,Poland,2018,15-year-olds,16,12,,14,,PERCENT,,,,,
,,,,,,,,,,,,,,
